;product;brand;rev_rating;rev_loc;rev_dt
6634;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;13 November 2014
6635;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;12 November 2014
6636;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;10 November 2014
6637;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;9 November 2014
6638;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;6 November 2014
6639;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;5 November 2014
6640;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;5 November 2014
6641;Baby Powder;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;4 November 2014
6642;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;30 October 2014
6643;Baby Powder;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;30 October 2014
6644;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;29 October 2014
6645;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;28 October 2014
6646;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;26 October 2014
6647;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;24 October 2014
6648;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;20 October 2014
6649;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;19 October 2014
6650;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;17 October 2014
6651;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;17 October 2014
6652;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;16 October 2014
6653;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;15 October 2014
6654;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;13 October 2014
6655;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;13 October 2014
6656;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;10 October 2014
6657;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;8 October 2014
6658;Baby Powder;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;8 October 2014
6659;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;4 October 2014
6660;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;2 October 2014
6661;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;1 October 2014
6662;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;30 September 2014
6663;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;26 September 2014
6664;Baby Powder;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;23 September 2014
6665;Baby Powder;Yankee Candle Tea Light Scented Candles;2.0;the United Kingdom;21 September 2014
6666;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;18 September 2014
6667;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;17 September 2014
6668;Baby Powder;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;16 September 2014
6669;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;16 September 2014
6670;Baby Powder;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;5 September 2014
6671;Baby Powder;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;5 September 2014
6672;Baby Powder;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;30 August 2014
6673;Baby Powder;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;28 August 2014
6674;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;23 August 2014
6675;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;23 August 2014
6676;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;22 August 2014
6677;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;22 August 2014
6678;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;18 August 2014
6679;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;17 August 2014
6680;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;16 August 2014
6681;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;15 August 2014
6682;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;13 August 2014
6683;Baby Powder;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;13 August 2014
6684;Baby Powder;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;11 August 2014
6685;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;11 August 2014
6686;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;9 August 2014
6687;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;6 August 2014
6688;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;4 August 2014
6689;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;26 July 2014
6690;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;24 July 2014
6691;Baby Powder;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;20 July 2014
6692;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;20 July 2014
6693;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;5 July 2014
6694;Baby Powder;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;4 July 2014
6695;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;3 July 2014
6696;Baby Powder;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;13 June 2014
6697;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;13 June 2014
6698;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;11 June 2014
6699;Baby Powder;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;5 June 2014
6700;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;4 June 2014
6701;Baby Powder;Yankee Candle Tea Light Scented Candles;2.0;the United Kingdom;1 June 2014
6702;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;1 June 2014
6703;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;31 May 2014
6704;Baby Powder;Yankee Candle Tea Light Scented Candles;2.0;the United Kingdom;17 May 2014
6705;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;17 May 2014
6706;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;16 May 2014
6707;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;9 May 2014
6708;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;3 May 2014
6709;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;26 April 2014
6710;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;24 April 2014
6711;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;19 April 2014
6712;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;5 April 2014
6713;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;24 March 2014
6714;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;22 March 2014
6715;Baby Powder;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;16 March 2014
6716;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;8 March 2014
6717;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;1 March 2014
6718;Baby Powder;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;16 February 2014
6719;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;13 February 2014
6720;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;10 February 2014
6721;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;7 February 2014
6722;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;26 January 2014
6723;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;2 January 2014
6724;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;30 December 2013
6725;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;29 December 2013
6726;Baby Powder;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;29 December 2013
6727;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;21 December 2013
6728;Baby Powder;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;20 December 2013
6729;Baby Powder;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;14 December 2013
6730;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;12 December 2013
6731;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;12 December 2013
6732;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;7 December 2013
6733;Baby Powder;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;22 November 2013
6734;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;21 November 2013
6735;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;17 November 2013
6736;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;7 November 2013
6737;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;24 October 2013
6738;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;29 September 2013
6739;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;27 September 2013
6740;Baby Powder;Yankee Candle Tea Light Scented Candles;2.0;the United Kingdom;18 September 2013
6741;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;20 August 2013
6742;Baby Powder;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;12 August 2013
6743;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;11 August 2013
6744;Baby Powder;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;10 August 2013
6745;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;9 August 2013
6746;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;25 July 2013
6747;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;4 July 2013
6748;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;28 June 2013
6749;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;28 June 2013
6750;Baby Powder;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;21 June 2013
6751;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;21 June 2013
6752;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;14 June 2013
6753;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;23 May 2013
6754;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;6 May 2013
6755;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;2 May 2013
6756;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;1 April 2013
6757;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;30 March 2013
6758;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;18 March 2013
6759;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;14 March 2013
6760;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;10 March 2013
6761;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;17 February 2013
6762;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;17 February 2013
6763;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;5 February 2013
6764;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;21 January 2013
6765;Baby Powder;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;14 January 2013
6766;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;10 January 2013
6767;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;5 January 2013
6768;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;30 December 2012
6769;Baby Powder;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;18 December 2012
6770;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;24 August 2012
6771;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;12 August 2012
6772;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;18 July 2012
6773;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;27 June 2012
6774;Baby Powder;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;8 June 2012
6775;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;26 April 2012
6776;Baby Powder;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;20 February 2012
6777;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;2 February 2012
6778;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;18 December 2011
6779;Baby Powder;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;30 September 2010
6780;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;4 September 2010
6781;Baby Powder;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;21 November 2009
6782;Baby Powder;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;20 December 2008
6783;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;17 May 2022
6784;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;4 May 2022
6785;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;2 May 2022
6786;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;24 April 2022
6787;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;22 April 2022
6788;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;21 April 2022
6789;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;10 April 2022
6790;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;7 April 2022
6791;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;5 April 2022
6792;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;5 April 2022
6793;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;3 April 2022
6794;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;3 April 2022
6795;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;29 March 2022
6796;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;26 March 2022
6797;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;24 March 2022
6798;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;22 March 2022
6799;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;21 March 2022
6800;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;17 March 2022
6801;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;13 March 2022
6802;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;8 March 2022
6803;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;6 March 2022
6804;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;5 March 2022
6805;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;3 March 2022
6806;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;1 March 2022
6807;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;25 February 2022
6808;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;22 February 2022
6809;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;20 February 2022
6810;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;18 February 2022
6811;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;16 February 2022
6812;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;16 February 2022
6813;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;16 February 2022
6814;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;15 February 2022
6815;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;11 February 2022
6816;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;6 February 2022
6817;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;4 February 2022
6818;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;3 February 2022
6819;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;3 February 2022
6820;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;29 January 2022
6821;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;29 January 2022
6822;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;25 January 2022
6823;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;25 January 2022
6824;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;20 January 2022
6825;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;16 January 2022
6826;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;15 January 2022
6827;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;15 January 2022
6828;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;14 January 2022
6829;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;14 January 2022
6830;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;14 January 2022
6831;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;12 January 2022
6832;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;12 January 2022
6833;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;12 January 2022
6834;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;11 January 2022
6835;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;11 January 2022
6836;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;9 January 2022
6837;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;8 January 2022
6838;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;7 January 2022
6839;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;7 January 2022
6840;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;6 January 2022
6841;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;5 January 2022
6842;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;5 January 2022
6843;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;5 January 2022
6844;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;3 January 2022
6845;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;2 January 2022
6846;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;1 January 2022
6847;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;1 January 2022
6848;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;31 December 2021
6849;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;31 December 2021
6850;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;30 December 2021
6851;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;30 December 2021
6852;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;29 December 2021
6853;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;28 December 2021
6854;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;28 December 2021
6855;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;28 December 2021
6856;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;28 December 2021
6857;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;27 December 2021
6858;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;27 December 2021
6859;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;27 December 2021
6860;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;27 December 2021
6861;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;26 December 2021
6862;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;26 December 2021
6863;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;2.0;the United Kingdom;26 December 2021
6864;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;25 December 2021
6865;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;23 December 2021
6866;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;23 December 2021
6867;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;22 December 2021
6868;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;21 December 2021
6869;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;21 December 2021
6870;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;21 December 2021
6871;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;20 December 2021
6872;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;18 December 2021
6873;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;17 December 2021
6874;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;17 December 2021
6875;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;17 December 2021
6876;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;16 December 2021
6877;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;16 December 2021
6878;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;16 December 2021
6879;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;15 December 2021
6880;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;15 December 2021
6881;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;15 December 2021
6882;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;14 December 2021
6883;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;13 December 2021
6884;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;13 December 2021
6885;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;13 December 2021
6886;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;13 December 2021
6887;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;13 December 2021
6888;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;12 December 2021
6889;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;12 December 2021
6890;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;12 December 2021
6891;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;11 December 2021
6892;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;11 December 2021
6893;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;11 December 2021
6894;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;11 December 2021
6895;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;10 December 2021
6896;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;10 December 2021
6897;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;9 December 2021
6898;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;9 December 2021
6899;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;9 December 2021
6900;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;7 December 2021
6901;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;7 December 2021
6902;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;6 December 2021
6903;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;6 December 2021
6904;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;6 December 2021
6905;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;5 December 2021
6906;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;5 December 2021
6907;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;3 December 2021
6908;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;3 December 2021
6909;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;2 December 2021
6910;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;2 December 2021
6911;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;30 November 2021
6912;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;30 November 2021
6913;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;29 November 2021
